ID,Dex,Time,Taker,Taker Address,Taker Amount,Taker Token,Maker,Maker Address,Maker Amount,Maker Token,Tx,Create TS
24,Curve,6h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"59,000",DAI,🏦 🤖 Curve.fi: 3pool Swap (DAI USDC USDT),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"59,020",USDC,,2021-06-27 13:40:03
25,Uniswap,6h ago,🤓 Flash Boy: 0x701,0x701d7bf0793660bfb07131231afdad3803b7b9a8,.3021,WBTC,🏦 🤖 Uniswap v3 Pool: WBTC-USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"10,059",USDC,,2021-06-27 13:40:03
26,SushiSwap,6h ago,🤓 Flash Boy: 0x3a8,0x3a8315e25378ce9fc0d3279b26ec0576de52c0ff,85,VSP,🏦 🤖 Sushiswap Pool: VSP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.3342,WETH,,2021-06-27 13:40:03
27,Curve,7h ago,🤓 Flash Boy: 0x2ce,0x2ceca46c2f487e328277046cc615fb4afdf39511,671B,renBTC,🏦 🤖 Curve.fi: oBTC Swap,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,67,WBTC,,2021-06-27 13:40:03
28,Uniswap,7h ago,🤓 Smart LP: 0x996,0x996877fd71e61afad7e7ea3961615a126de1f9ef,.1417,WETH,🏦 🤖 Uniswap v3 Pool: BORING-WETH,0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,"9,000",0xbc1…792ca,,2021-06-27 13:40:03
0,SushiSwap,59m ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,100,OHM,🏦 🤖 Sushiswap Pool: OHM-DAI,0x6b175474e89094c44da98b954eedeac495271d0f,"32,745",DAI,,2021-06-27 14:10:41
1,SushiSwap,1h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,55,OHM,🏦 🤖 Sushiswap Pool: OHM-DAI,0x6b175474e89094c44da98b954eedeac495271d0f,"18,206",DAI,,2021-06-27 14:10:41
2,Uniswap,2h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.2286,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,418,DAI,,2021-06-27 14:10:41
3,SushiSwap,2h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.6461,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"1,184",DAI,,2021-06-27 14:10:41
4,Uniswap,2h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,4.56,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"8,366",USDT,,2021-06-27 14:10:41
5,SushiSwap,2h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.1088,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,199,DAI,,2021-06-27 14:10:41
6,SushiSwap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,1.34,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"2,450",DAI,,2021-06-27 14:10:41
7,SushiSwap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,"5,085",0x62b…10aa7,🏦 🤖 Convex Finance: cvxCRV/CRV SLP,0xd533a949740bb3306d119cc777fa900ba034cd52,"5,037",CRV,,2021-06-27 14:10:41
8,Uniswap,3h ago,🤓 Flash Boy: 0x84a,0x84abd78727950aa776f7939102f51df6b166ab84,"4,415",USDT,🏦 🤖 Uniswap v3 Pool: UST-USDT,0xa47c8bf37f92abed4a126bda807a7b7498661acd,"4,410",UST,,2021-06-27 14:10:41
9,Uniswap,3h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,4.3,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"7,801",USDT,,2021-06-27 14:10:41
10,Uniswap,3h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,22,WETH,🏦 🤖 Uniswap v3 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"40,067",USDT,,2021-06-27 14:10:41
11,Uniswap,3h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,"40,291",USDC,🏦 🤖 Uniswap v3 Pool: USDC-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"40,276",USDT,,2021-06-27 14:10:41
12,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,1.14,WETH,🏦 🤖 Uniswap v3 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"2,081",USDT,,2021-06-27 14:10:41
13,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,.939,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"1,710",USDT,,2021-06-27 14:10:41
14,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,1.13,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"2,058",USDT,,2021-06-27 14:10:41
15,Uniswap,4h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.0284,WETH,🏦 🤖 Uniswap v3 Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,35,CRV,,2021-06-27 14:10:41
16,Uniswap,4h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.278,stkAAVE,🏦 🤖 Uniswap v3 Pool: stkAAVE-AAVE,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,.2657,AAVE,,2021-06-27 14:10:41
17,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,14,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"25,245",USDT,,2021-06-27 14:10:41
18,Uniswap,4h ago,🤓 Flash Boy: 0x782,0x7822159ee394d14745cde63a706f965fb73c7ac8,"9,117",0xcf8…39eee,🏦 🤖 Uniswap v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.298,WETH,,2021-06-27 14:10:41
19,SushiSwap,6h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0357,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,67,USDC,,2021-06-27 14:10:41
20,SushiSwap,6h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0319,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,59,USDC,,2021-06-27 14:10:41
21,Uniswap,6h ago,🤓 Flash Boy: 0xa0f,0xa0f75491720835b36edc92d06ddc468d201e9b73,500,WETH,🏦 🤖 Uniswap v3 Pool: WETH-sETH2,0xfe2e637202056d30016725477c5da089ab0a043a,524,0xfe2…a043a,,2021-06-27 14:10:41
22,SushiSwap,6h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,31,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,"38,455",CRV,,2021-06-27 14:10:41
23,Uniswap,6h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"1,150",UST,🏦 🤖 Uniswap v3 Pool: USDC-UST,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"1,151",USDC,,2021-06-27 14:10:41
24,SushiSwap,6h ago,🤓 Flash Boy: 0x82e,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,1.12,WETH,🏦 🤖 SushiSwap: RULER-WETH Pool,0x2aeccb42482cc64e087b6d2e5da39f5a7a7001f8,112,RULER,,2021-06-27 14:10:41
25,Curve,6h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"59,000",DAI,🏦 🤖 Curve.fi: 3pool Swap (DAI USDC USDT),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"59,020",USDC,,2021-06-27 14:10:41
26,Uniswap,6h ago,🤓 Flash Boy: 0x701,0x701d7bf0793660bfb07131231afdad3803b7b9a8,.3021,WBTC,🏦 🤖 Uniswap v3 Pool: WBTC-USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"10,059",USDC,,2021-06-27 14:10:41
27,SushiSwap,7h ago,🤓 Flash Boy: 0x3a8,0x3a8315e25378ce9fc0d3279b26ec0576de52c0ff,85,VSP,🏦 🤖 Sushiswap Pool: VSP-WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.3342,WETH,,2021-06-27 14:10:41
28,Curve,7h ago,🤓 Flash Boy: 0x2ce,0x2ceca46c2f487e328277046cc615fb4afdf39511,671B,renBTC,🏦 🤖 Curve.fi: oBTC Swap,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,67,WBTC,,2021-06-27 14:10:41
0,Uniswap,49m ago,🤓 Flash Boy: 0xba4,0xba463613ce0453dad6dddc587e108fe30e27cda0,1.68,WETH,🏦 🤖 Uniswap v3 Pool: INST-WETH,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,770,INST,,2021-06-27 14:41:21
1,Uniswap,52m ago,🤓 kengsheng.eth,0xac8d0da2c4a457d694e0d10de2cf8b35ec53f8a1,"1,100",GRT,🏦 🤖 Uniswap v3 Pool: LINK-GRT,0x514910771af9ca656af840dff83e8264ecf986ca,34,LINK,,2021-06-27 14:41:21
2,SushiSwap,1h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,100,OHM,🏦 🤖 Sushiswap Pool: OHM-DAI,0x6b175474e89094c44da98b954eedeac495271d0f,"32,745",DAI,,2021-06-27 14:41:21
3,SushiSwap,2h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,55,OHM,🏦 🤖 Sushiswap Pool: OHM-DAI,0x6b175474e89094c44da98b954eedeac495271d0f,"18,206",DAI,,2021-06-27 14:41:21
4,Uniswap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.2286,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,418,DAI,,2021-06-27 14:41:21
5,SushiSwap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.6461,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"1,184",DAI,,2021-06-27 14:41:21
6,Uniswap,3h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,4.56,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"8,366",USDT,,2021-06-27 14:41:21
7,SushiSwap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.1088,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,199,DAI,,2021-06-27 14:41:21
8,SushiSwap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,1.34,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"2,450",DAI,,2021-06-27 14:41:21
9,SushiSwap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,"5,085",0x62b…10aa7,🏦 🤖 Convex Finance: cvxCRV/CRV SLP,0xd533a949740bb3306d119cc777fa900ba034cd52,"5,037",CRV,,2021-06-27 14:41:21
10,Uniswap,3h ago,🤓 Flash Boy: 0x84a,0x84abd78727950aa776f7939102f51df6b166ab84,"4,415",USDT,🏦 🤖 Uniswap v3 Pool: UST-USDT,0xa47c8bf37f92abed4a126bda807a7b7498661acd,"4,410",UST,,2021-06-27 14:41:21
11,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,4.3,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"7,801",USDT,,2021-06-27 14:41:21
12,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,22,WETH,🏦 🤖 Uniswap v3 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"40,067",USDT,,2021-06-27 14:41:21
13,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,"40,291",USDC,🏦 🤖 Uniswap v3 Pool: USDC-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"40,276",USDT,,2021-06-27 14:41:21
14,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,1.14,WETH,🏦 🤖 Uniswap v3 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"2,081",USDT,,2021-06-27 14:41:21
15,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,.939,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"1,710",USDT,,2021-06-27 14:41:21
16,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,1.13,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"2,058",USDT,,2021-06-27 14:41:21
17,Uniswap,4h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.0284,WETH,🏦 🤖 Uniswap v3 Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,35,CRV,,2021-06-27 14:41:21
18,Uniswap,4h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.278,stkAAVE,🏦 🤖 Uniswap v3 Pool: stkAAVE-AAVE,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,.2657,AAVE,,2021-06-27 14:41:21
19,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,14,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"25,245",USDT,,2021-06-27 14:41:21
20,Uniswap,5h ago,🤓 Flash Boy: 0x782,0x7822159ee394d14745cde63a706f965fb73c7ac8,"9,117",0xcf8…39eee,🏦 🤖 Uniswap v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.298,WETH,,2021-06-27 14:41:21
21,SushiSwap,6h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0357,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,67,USDC,,2021-06-27 14:41:21
22,SushiSwap,6h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0319,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,59,USDC,,2021-06-27 14:41:21
23,Uniswap,6h ago,🤓 Flash Boy: 0xa0f,0xa0f75491720835b36edc92d06ddc468d201e9b73,500,WETH,🏦 🤖 Uniswap v3 Pool: WETH-sETH2,0xfe2e637202056d30016725477c5da089ab0a043a,524,0xfe2…a043a,,2021-06-27 14:41:21
24,SushiSwap,6h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,31,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,"38,455",CRV,,2021-06-27 14:41:21
25,Uniswap,7h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"1,150",UST,🏦 🤖 Uniswap v3 Pool: USDC-UST,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"1,151",USDC,,2021-06-27 14:41:21
26,SushiSwap,7h ago,🤓 Flash Boy: 0x82e,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,1.12,WETH,🏦 🤖 SushiSwap: RULER-WETH Pool,0x2aeccb42482cc64e087b6d2e5da39f5a7a7001f8,112,RULER,,2021-06-27 14:41:21
27,Curve,7h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"59,000",DAI,🏦 🤖 Curve.fi: 3pool Swap (DAI USDC USDT),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"59,020",USDC,,2021-06-27 14:41:21
28,Uniswap,7h ago,🤓 Flash Boy: 0x701,0x701d7bf0793660bfb07131231afdad3803b7b9a8,.3021,WBTC,🏦 🤖 Uniswap v3 Pool: WBTC-USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"10,059",USDC,,2021-06-27 14:41:21
0,Uniswap,48m ago,🤓 bhau.eth,0xa29fddec9c36bdd680d3f5867735ff8949a7f15d,.0147,WETH,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,27,DAI,,2021-06-27 15:12:02
1,Uniswap,1h ago,🤓 Flash Boy: 0xba4,0xba463613ce0453dad6dddc587e108fe30e27cda0,1.68,WETH,🏦 🤖 Uniswap v3 Pool: INST-WETH,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,770,INST,,2021-06-27 15:12:02
2,Uniswap,1h ago,🤓 kengsheng.eth,0xac8d0da2c4a457d694e0d10de2cf8b35ec53f8a1,"1,100",GRT,🏦 🤖 Uniswap v3 Pool: LINK-GRT,0x514910771af9ca656af840dff83e8264ecf986ca,34,LINK,,2021-06-27 15:12:02
3,SushiSwap,2h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,100,OHM,🏦 🤖 Sushiswap Pool: OHM-DAI,0x6b175474e89094c44da98b954eedeac495271d0f,"32,745",DAI,,2021-06-27 15:12:02
4,SushiSwap,2h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,55,OHM,🏦 🤖 Sushiswap Pool: OHM-DAI,0x6b175474e89094c44da98b954eedeac495271d0f,"18,206",DAI,,2021-06-27 15:12:02
5,Uniswap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.2286,WETH,🏦 🤖 Uniswap v2 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,418,DAI,,2021-06-27 15:12:02
6,SushiSwap,3h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.6461,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"1,184",DAI,,2021-06-27 15:12:02
7,Uniswap,3h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,4.56,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"8,366",USDT,,2021-06-27 15:12:02
8,SushiSwap,4h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,.1088,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,199,DAI,,2021-06-27 15:12:02
9,SushiSwap,4h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,1.34,WETH,🏦 🤖 Sushiswap Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,"2,450",DAI,,2021-06-27 15:12:02
10,SushiSwap,4h ago,🤓 sifu.eth,0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,"5,085",0x62b…10aa7,🏦 🤖 Convex Finance: cvxCRV/CRV SLP,0xd533a949740bb3306d119cc777fa900ba034cd52,"5,037",CRV,,2021-06-27 15:12:02
11,Uniswap,4h ago,🤓 Flash Boy: 0x84a,0x84abd78727950aa776f7939102f51df6b166ab84,"4,415",USDT,🏦 🤖 Uniswap v3 Pool: UST-USDT,0xa47c8bf37f92abed4a126bda807a7b7498661acd,"4,410",UST,,2021-06-27 15:12:02
12,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,4.3,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"7,801",USDT,,2021-06-27 15:12:02
13,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,22,WETH,🏦 🤖 Uniswap v3 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"40,067",USDT,,2021-06-27 15:12:02
14,Uniswap,4h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,"40,291",USDC,🏦 🤖 Uniswap v3 Pool: USDC-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"40,276",USDT,,2021-06-27 15:12:02
15,Uniswap,5h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,1.14,WETH,🏦 🤖 Uniswap v3 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"2,081",USDT,,2021-06-27 15:12:02
16,Uniswap,5h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,.939,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"1,710",USDT,,2021-06-27 15:12:02
17,Uniswap,5h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,1.13,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"2,058",USDT,,2021-06-27 15:12:02
18,Uniswap,5h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.0284,WETH,🏦 🤖 Uniswap v3 Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,35,CRV,,2021-06-27 15:12:02
19,Uniswap,5h ago,🤓 Flash Boy: 0x53d,0x53deea1808b6d2b8681241e3857b6c6ed1e7e103,.278,stkAAVE,🏦 🤖 Uniswap v3 Pool: stkAAVE-AAVE,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,.2657,AAVE,,2021-06-27 15:12:02
20,Uniswap,5h ago,🤓 Smart LP: 0x616,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,14,WETH,🏦 🤖 Uniswap v2 Pool: WETH-USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,"25,245",USDT,,2021-06-27 15:12:02
21,Uniswap,5h ago,🤓 Flash Boy: 0x782,0x7822159ee394d14745cde63a706f965fb73c7ac8,"9,117",0xcf8…39eee,🏦 🤖 Uniswap v2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,.298,WETH,,2021-06-27 15:12:02
22,SushiSwap,7h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0357,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,67,USDC,,2021-06-27 15:12:02
23,SushiSwap,7h ago,🤓 Flash Boy: 0xc3f,0xc3fd1227da579220afeb28b400dacc4ad6523c7c,.0319,WETH,🏦 🤖 Sushiswap Pool: USDC-WETH,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,59,USDC,,2021-06-27 15:12:02
24,Uniswap,7h ago,🤓 Flash Boy: 0xa0f,0xa0f75491720835b36edc92d06ddc468d201e9b73,500,WETH,🏦 🤖 Uniswap v3 Pool: WETH-sETH2,0xfe2e637202056d30016725477c5da089ab0a043a,524,0xfe2…a043a,,2021-06-27 15:12:02
25,SushiSwap,7h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,31,WETH,🏦 🤖 Sushiswap Pool: WETH-CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,"38,455",CRV,,2021-06-27 15:12:02
26,Uniswap,7h ago,🤓 Flash Boy: 0x439,0x439f9d50c2cfab041f8d4b9c8fc553088f88eadc,"1,150",UST,🏦 🤖 Uniswap v3 Pool: USDC-UST,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"1,151",USDC,,2021-06-27 15:12:02
27,SushiSwap,7h ago,🤓 Flash Boy: 0x82e,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,1.12,WETH,🏦 🤖 SushiSwap: RULER-WETH Pool,0x2aeccb42482cc64e087b6d2e5da39f5a7a7001f8,112,RULER,,2021-06-27 15:12:02
28,Curve,7h ago,🤓 Flash Boy: 0x530,0x530defd6c816809f54f6cfa6fe873646f6ecf930,"59,000",DAI,🏦 🤖 Curve.fi: 3pool Swap (DAI USDC USDT),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"59,020",USDC,,2021-06-27 15:12:02
0,SushiSwap,50m ago,🤓 Flash Boy: 0x82e,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,1.98,WETH,🏦 🤖 SushiSwap: RULER-WETH Pool,0x2aeccb42482cc64e087b6d2e5da39f5a7a7001f8,198,RULER,,2021-06-27 15:42:41
1,Uniswap,55m ago,🤓 Flash Boy: 0x82e,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,2.17,WETH,🏦 🤖 Uniswap v2 Pool: SFI-WETH,0xb753428af26e81097e7fd17f40c88aaa3e04902c,13,SFI,,2021-06-27 15:42:41
2,Uniswap,1h ago,🤓 bhau.eth,0xa29fddec9c36bdd680d3f5867735ff8949a7f15d,.0147,WETH,🏦 🤖 Uniswap v3 Pool: DAI-WETH,0x6b175474e89094c44da98b954eedeac495271d0f,27,DAI,,2021-06-27 15:42:41
3,Uniswap,2h ago,🤓 Flash Boy: 0xba4,0xba463613ce0453dad6dddc587e108fe30e27cda0,1.68,WETH,🏦 🤖 Uniswap v3 Pool: INST-WETH,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,770,INST,,2021-06-27 15:42:41
4,Uniswap,2h ago,🤓 kengsheng.eth,0xac8d0da2c4a457d694e0d10de2cf8b35ec53f8a1,"1,100",GRT,🏦 🤖 Uniswap v3 Pool: LINK-GRT,0x514910771af9ca656af840dff83e8264ecf986ca,34,LINK,,2021-06-27 15:42:41
